"|","time","accelerations__z","accelerations__y","accelerations__x","rotation__gamma","rotation__alpha","rotation__beta","uuid","location__longitude","location__latitude"
"-JlgWb0e8_5KXBXiY_T2","1427749890835","6.3302693367004395","2.8095955848693848","1.1300631761550903","3.163036584854126","0.5850964784622192","-0.07696535438299179","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgT1bIAh83HnL7Qdda","1427748956132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgL3lc9SKlW_7LDLla","1427746866925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVG4zD4-2ZRf55QJL","1427749538843","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgWSVpJX__tbW_G5ga","1427749851871","7.68658447265625","6.032191276550293","-0.27234044671058655","0.16378441452980042","0.1733717918395996","-0.0023968450259417295","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgVwJABsRp6baNy1X7","1427749715874","5.0050787925720215","3.2591071128845215","1.6723499298095703","1.2186625003814697","0.4391552805900574","0.5451490879058838","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgMFUkDwP5VjneFPGL","1427747177077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfzIc1bdO51eIuRq4A","1427740899974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKGzcJ2U4ExOlH-Tm","1427746658925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgNZVMkeHtV_jHRB2l","1427747521366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgLlaM1Im3mOzmM5dD","1427747050525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgHzuc1eojJmT6f-Ex","1427746061042","8.239047050476074","5.719149112701416","0.7649474143981934","-0.05645901709794998","0.12064120173454285","-0.0023968450259417295","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgWxEvgPVoG-gYRJPt","1427749981860","9.281123161315918","6.862978935241699","-0.6673837304115295","0.4045341908931732","-0.701742947101593","-0.011717909015715122","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-Jlfz-KdV98tvJZvltUN","1427740820973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgGxV9FAZeO5e2c1rO","1427745789016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfxTR00dT9xAUNGE2m","1427740419973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-JlgWMssfA0xaDk6Sl9x","1427749828834","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgHYxyPGKEy1aTSNMd","1427745946572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgOHt6Q9_KDeOFkOJr","1427747711366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfyUbteDqa1WqSbUoG","1427740686973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHlip0oMz0vn5PPDf","1427746002943","8.902838706970215","5.0020856857299805","-0.8409633636474609","0.011185277253389359","0.05672533065080643","-0.041012682020664215","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgKxgVHTh4bWytFcNO","1427746837925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgNkhmz6rECW-V5yVe","1427747571377","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfxoPLfS2aqM6w4uyg","1427740509976","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgGqQ0ONcffLimA-gs","1427745760015","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgK51-9KdwMIUTOHQ4","1427746609925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgLV0MYvI8b99NPagi","1427746978525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlb5l8H7elsWWSNcdeB","1427658968819","7.169436931610107","6.155492782592773","0.07481880486011505","-1.2157330513000488","1.0479539632797241","-0.10972224175930023","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532823","47.4727077"
"-JlfxdAuife1PAEzHqEc","1427740463998","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNTdMRnMlEAlwnMuI","1427747497366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTXpnVUkawPrIfP6L","1427749088131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfxjHAXmUxfVG4nbHY","1427740488975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgWUhvCks_NEz1B4FV","1427749860895","11.051634788513184","6.840234279632568","9.96945571899414","-0.5826996564865112","-0.705471396446228","0.5800365209579468","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgSjei9DIX-PVTTL5K","1427748878526","5.363011837005615","8.877699851989746","2.7240030765533447","-0.2588592767715454","-0.8077367544174194","-1.5739282369613647","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgH521LI3BW4Gz0MJf","1427745824016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfyGSernEov3vetraW","1427740628974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgT7TIPzDvSPpse1X0","1427748980132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgI9Xy2q38jk0qvLo8","1427746104584","10.137648582458496","4.181473255157471","-1.026513934135437","0.09081379324197769","0.06151902303099632","0.05459480360150337","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgK_H-q_v8ygHjRk1I","1427746737926","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWgOtAqk9TCciUD7J","1427749912861","3.581725835800171","4.733935356140137","1.2635399103164673","-0.3062635362148285","0.3363572657108307","-0.02263686992228031","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgKlisizXEj8OenRYh","1427746788925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgNVaM-HVSQo6JBwHo","1427747505366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgO8MjhqGdQ9tQDLjo","1427747672366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgNctbv0Sbb9hkLue0","1427747539366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlg-DD0aBlDtfbuzres","1427741139973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgVKEXsmk7sfLym6fQ","1427749555837","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgMJOksaJoYwIQWyaH","1427747193077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlfx7x1fhVYM2l2hD3w","1427740331974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgUjtPfSR5FLTde3K9","1427749402906","5.938218593597412","3.575141668319702","0.4082113802433014","-0.9142632484436035","0.09294432401657104","-0.5491438508033752","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgKpcsiF5ipyZMfK6n","1427746804925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgX4Jq9I7APdafSTQX","1427750014939","8.00680923461914","4.071340084075928","4.178480625152588","-0.21758025884628296","-0.09454222023487091","-0.20080235600471497","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgVVyBH80VxJmXYRks","1427749603875","4.876988887786865","3.0148985385894775","-0.1280897855758667","0.32836776971817017","0.5568670034408569","0.2599245309829712","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgKIwcAFhoIqmy7Yc8","1427746666925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgM1okD_fg02aDIWHl","1427747121077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWoSRKCtVyM6uUajd","1427749945855","10.219051361083984","4.714183330535889","-0.5231330990791321","1.2554141283035278","0.7550061941146851","0.01091896090656519","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgSyhJx6QoO9wVS9U5","1427748940132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgKyf-bT09kLP9eQfx","1427746841925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfxgLeOqU0cSmK1vP-","1427740476974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgLVFzlyu1Qvl7FU-N","1427746979525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWAvHOcmtn1M_Q8mx","1427749779835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgKLNsk6q7QOxJCazN","1427746676925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVUVEEKuwwkNbORxK","1427749597867","2.52109432220459","3.7816414833068848","1.4024035930633545","0.30173614621162415","0.5163869261741638","-0.10679276287555695","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfyWZuipz8OSe5qBFj","1427740694974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgH181AY28QNRc4FUh","1427745808015","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfxqqVEhjHOKFauRzl","1427740519972","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgVD9Mu9xp_IvgikOX","1427749526834","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgSr7wc4sVZgaPOBgS","1427748909132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgHhV1XFqz-m2qI-D7","1427745985612","8.290521621704102","4.865017890930176","-1.24917471408844","-0.010386328212916851","0.12969595193862915","-0.01944107562303543","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgSigAw0EPV2ToMHdY","1427748874524","7.642890453338623","7.082048416137695","-1.4586673974990845","0.515321671962738","-0.06151902303099632","0.22104237973690033","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgW4eB_Q830Tr-lsuk","1427749755522","1.4359225034713745","3.671508312225342","-0.6673837304115295","0.8556736707687378","0.34807515144348145","0.2695119082927704","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlfzY-PRjKi78AGd0Oc","1427740962974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-Jlfz0J9wdNW7IXnPK0Y","1427740824974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfxQFulhXguGGoDyfw","1427740406974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-JlgNKDzMc0UTpv7GIyx","1427747458814","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgHgl5ArzxgMuywuFj","1427745982608","7.6979570388793945","4.822520732879639","-1.9823989868164062","-0.07084008306264877","0.035952676087617874","-0.06524744629859924","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgJYpDRy6SwKDgTFnb","1427746469822","5.654505729675293","1.722628116607666","5.669469833374023","-1.4615428447723389","0.23036344349384308","0.29827404022216797","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgOLIr6D7Lhbk64CFO","1427747725366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlfxyu9gJAkju2IkV3j","1427740552974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKzdV8mi-uLDL8f99","1427746845925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfxICHKSf_sdrBUj2Y","1427740373974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-Jlg-7adbrSQm3jxSvpO","1427741116973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgLZPa610H2j1FIurx","1427746996524","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlb5g1mn4MrRmFEvzqM","1427658948772","5.183446884155273","8.559270858764648","-0.7739257216453552","0.007989482954144478","0.03062635287642479","-0.030892670154571533","2f6849d2-282e-4508-8122-b29d5effdbb1","",""
"-JlgVmXVLpwiA8nGb6p8","1427749675835","10.220248222351074","3.02986216545105","-4.7836151123046875","1.3121395111083984","-0.018908444792032242","-1.679922103881836","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgGpg909kjDhTNFrbg","1427745757016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgUus-7eaQpziCXgK8","1427749447835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgO20USueTAPHlWeqI","1427747646366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgVpDNMamMRt6rlhg8","1427749686835","10.220248222351074","3.02986216545105","-4.7836151123046875","1.3121395111083984","-0.018908444792032242","-1.679922103881836","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgTY4QidFwfYJokYRU","1427749089132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfxG-efh6hDjzgB59v","1427740364974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgTZ2wdwuwGpdOp2vl","1427749093132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfyHR7R-FweuRhqv-q","1427740632972","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgToPo9oT2L9OT7JJ3","1427749160132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTsZQ3z8HQPO5qg_f","1427749177132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlg-2i9chYknRGuXC7B","1427741096974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgTrpX9KJ9U6Jz5gA6","1427749174131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgWUDcuFYwkuofR6z0","1427749858891","9.987412452697754","7.136516571044922","3.973177671432495","1.3446300029754639","-0.8684568405151367","-0.27830034494400024","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgGXdPhQkie-tJ9vEB","1427745679016","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfzuRRJ_Nub_5jHjLQ","1427741058975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfxJAlMIaGPRBKiE1D","1427740377973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgXDZuNcWFUh8eICm5","1427750052835","16.744447708129883","0.1322796493768692","-2.0614075660705566","-1.1334413290023804","-0.1786981076002121","-1.515338659286499","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgTbxvZQZYD7bQo0GD","1427749109132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlb5hxc_zvkjsBKa6MI","1427658955786","4.572925090789795","8.904036521911621","0.1843535304069519","0.06764429062604904","0.12383699417114258","-0.06391586363315582","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532689","47.4727084"
"-JlgTAdQRGAPYIJdvzaj","1427748993132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTfNgPicb0v9XgdBi","1427749123132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgX7-syW-cHLCWpRIu","1427750025954","6.506841659545898","3.1956608295440674","-0.07182604819536209","0.6625944972038269","0.4759069085121155","0.13875070214271545","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgT_lJMfKajr2QzxBV","1427749100132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzNFtkUN7fZ9dPRKd","1427740918973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNmuEIgUSA2bOfesc","1427747580366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgNvS5veIFdNJhfPgM","1427747615365","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgNz6U0TBdpiGfdbti","1427747630366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfwumlAJraNJaOX9WY","1427740273973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgLU1xEOXQH074alpu","1427746974530","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgIYgtondNcSyG5Y_0","1427746207619","12.205639839172363","7.526771545410156","0.7380126714706421","-0.7430219650268555","-1.1385014057159424","-0.5249090790748596","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgI_tlH4TzV9mWNix4","1427746216635","6.654683589935303","2.324171304702759","-0.2124854028224945","1.4935007095336914","1.0745855569839478","0.2684466540813446","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlfxv-98Q3uuWyMR27y","1427740536974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNMnpxKZQOlkIjOMp","1427747469365","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgGhNuFSgpvOid9_bV","1427745723016","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgLc3z-FgtKDhqD-xT","1427747011524","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgT4I9hMWbrTvO9Sf7","1427748967131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgHYTie0_D8uWCH0Kz","1427745944572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfyO10DxWWq1Y5RT3R","1427740659973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKa-rjKpF65ZHLJFb","1427746740925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgLqTrTTtG1zLRJg-Z","1427747070525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfzhFd83yY_Y-tzqqF","1427741004973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfzeK8by7EEjhDSNWX","1427740992973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHhFPSb8AA7fWJ0Kr","1427745984611","9.258976936340332","4.967968463897705","-1.8309657573699951","0.06950850784778595","-0.0439421571791172","-0.03621899336576462","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgWzS0BaD6wUTE_4OE","1427749990885","1.1851298809051514","-1.613093376159668","3.0974984169006348","1.1342403888702393","1.0341054201126099","0.7819041013717651","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-Jlfzp3eatM2ebhQiyWx","1427741036974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgGwH1ImyhkXC5jVox","1427745784016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgKmSkZ1dgmr5zsn-x","1427746791925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfyMJfeQ_XCB275DHz","1427740652974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNtzMQjKDSp6YzUJK","1427747609366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfyRgQ6HUM2cFKi6mP","1427740674975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgJeu1kVf-QLy9sGBT","1427746498822","5.654505729675293","1.722628116607666","5.669469833374023","-1.4615428447723389","0.23036344349384308","0.29827404022216797","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgIQ8CHSobtE3ee7p9","1427746172571","7.429207801818848","6.864774703979492","-1.4233529567718506","-0.01757686398923397","0.011451592668890953","0.23568975925445557","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
